placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,latitude,longitude,query,timestamp,tuesday,wednesday,thursday,friday,saturday,sunday,monday,attributes,info
https://www.google.com/maps/place/St+Mary%27s+Church/data=!4m7!3m6!1s0x6d64edf857a93caf:0x6361e10afec39b4c!8m2!3d-37.7959417!4d178.4090151!16s%2Fg%2F11g6q30jt6!19sChIJrzypV_jtZG0RTJvD_grhYWM,St Mary's Church,4.7,77,Church,"1889 Te Araroa Road, Tikitiki 4086, New Zealand","6C35+JJ Tikitiki, New Zealand",https://nzhistory.govt.nz/media/photo/tikitiki-church-war-memorial,,,https://lh5.googleusercontent.com/p/AF1QipOACkjG-l8njhQOqORMvRXNGvttwodSkhQXY5q0=w408-h306-k-no,false,-37.7959375,178.4090625,"https://www.google.com/maps/search/churches+near+North+Island,+New+Zealand/@-38.4231251,174.681506,7.5z/data=!4m2!2m1!6e1",2023-04-11T00:02:51.755Z,,,,,,,,,
https://www.google.com/maps/place/Wellington+Church+of+Christ/data=!4m7!3m6!1s0x6d38b0272ee89093:0xccc210101449d54d!8m2!3d-41.2972941!4d174.7711438!16s%2Fg%2F1v41_ndm!19sChIJk5DoLiewOG0RTdVJFBAQwsw,Wellington Church of Christ,4.7,15,Church of Christ,"95 Webb Street, Mount Cook, Wellington 6011, New Zealand","PQ3C+3F Wellington, New Zealand",http://www.wellingtoncoc.com/,+64 4 384 8284,,https://lh5.googleusercontent.com/p/AF1QipMgY378tNJY1FwqFojhIIpHZ8e8IZfHZ6JL255N=w408-h347-k-no,true,-41.297312500000004,174.7711875,"https://www.google.com/maps/search/churches+near+North+Island,+New+Zealand/@-38.4231251,174.681506,7.5z/data=!4m2!2m1!6e1",2023-04-11T00:02:56.046Z,,,,,,,,,
https://www.google.com/maps/place/Maria+Stavkirke/data=!4m7!3m6!1s0x6d41f987e5ff4d39:0xf6a586869648cb2c!8m2!3d-40.0709959!4d176.2151869!16s%2Fg%2F11gmwm0mzh!19sChIJOU3_5Yf5QW0RLMtIloaGpfY,Maria Stavkirke,,,Christian church,"4237641, 4974, New Zealand","W6H8+J3 Norsewood, New Zealand",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OFA2obPIvGDmpyRozRv_Rw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=262.4802&pitch=0&thumbfov=100,false,-40.0709375,176.2151875,"https://www.google.com/maps/search/churches+near+North+Island,+New+Zealand/@-38.4231251,174.681506,7.5z/data=!4m2!2m1!6e1",2023-04-11T00:03:00.943Z,,,,,,,,,
https://www.google.com/maps/place/St+John%E2%80%99s+Anglican+Church/data=!4m7!3m6!1s0x6d682fac86cfdb8b:0x25584a02402b853b!8m2!3d-39.8039881!4d176.9845942!16s%2Fg%2F11rgdp423h!19sChIJi9vPhqwvaG0RO4UrQAJKWCU,St John’s Anglican Church,,,Church,"Waimārama 4294, New Zealand","5XWM+CR Waimārama, New Zealand",,,,https://lh5.googleusercontent.com/p/AF1QipNbnYMRYr409m1hKJVZK143ShjMZBXkradNJmqT=w408-h306-k-no,false,-39.8039375,176.98456250000004,"https://www.google.com/maps/search/churches+near+North+Island,+New+Zealand/@-38.4231251,174.681506,7.5z/data=!4m2!2m1!6e1",2023-04-11T00:03:05.900Z,,,,,,,,,
https://www.google.com/maps/place/Christ+Church/data=!4m7!3m6!1s0x6d69dc67da9dc21f:0xb1acf8fb138b9964!8m2!3d-39.8192405!4d176.6429389!16s%2Fg%2F1hhj5d7c9!19sChIJH8Kd2mfcaW0RZJmLE_v4rLE,Christ Church,4.4,9,Anglican church,"Pukehou, State Highway 2, Te Hauke 4174, New Zealand","5JJV+85 Te Hauke, New Zealand",,,,https://lh5.googleusercontent.com/p/AF1QipOUj5pP_ZmBCWYyWvfEeBdMLq7gZREaFgN4YxQ4=w408-h272-k-no,false,-39.819187500000005,176.64293750000007,"https://www.google.com/maps/search/churches+near+North+Island,+New+Zealand/@-38.4231251,174.681506,7.5z/data=!4m2!2m1!6e1",2023-04-11T00:03:10.938Z,,,,,,,,,
https://www.google.com/maps/place/St+James+Anglican+Church/data=!4m7!3m6!1s0x6d0bb7f0c7aa3975:0xe7f8ecbdb6ab73fa!8m2!3d-35.218216!4d173.961456!16s%2Fm%2F0gh8v46!19sChIJdTmqx_C3C20R-nOrtr3s-Oc,St James Anglican Church,4.8,19,Anglican church,"209 Kerikeri Road, Kerikeri 0230, New Zealand","QXJ6+PH Kerikeri, New Zealand",http://www.stjameskk.org.nz/,+64 9 407 1486,,https://lh5.googleusercontent.com/p/AF1QipNfyZfX5i11Even2VN1VSZKhA2bsRrC9S5cvptJ=w420-h240-k-no,false,-35.2181875,173.9614375,"https://www.google.com/maps/search/churches+near+North+Island,+New+Zealand/@-38.4231251,174.681506,7.5z/data=!4m2!2m1!6e1",2023-04-11T00:03:16.012Z,,,,,,,,,
https://www.google.com/maps/place/The+Church+of+Jesus+Christ+of+Latter-day+Saints/data=!4m7!3m6!1s0x6d0945dbec3ee293:0x77706e5d3a660520!8m2!3d-35.496657!4d173.40978!16s%2Fg%2F11pz1bj6y8!19sChIJk-I-7NtFCW0RIAVmOl1ucHc,The Church of Jesus Christ of Latter-day Saints,,,Christian church,"179 State Highway 12 Omapere, Northland, Opononi 0400, New Zealand","GC35+8W Opononi, New Zealand",https://local.churchofjesuschrist.org/nz/opononi/179-state-highway-12?y_source=1_MzAwNjIyOTQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+64 21 898 694,Closed today,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HGYm5ag8Yshuup6sEIIkaA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=310.23605&pitch=0&thumbfov=100,true,-35.49668750000001,173.4098125,"https://www.google.com/maps/search/churches+near+North+Island,+New+Zealand/@-38.4231251,174.681506,7.5z/data=!4m2!2m1!6e1",2023-04-11T00:03:20.198Z,Closed,Closed,Closed,Closed,Closed,10 AM–12 PM,Closed,,
"https://www.google.com/maps/place/St+Martins+church,+Greatford/data=!4m7!3m6!1s0x6d403b2291744077:0xbae5848bed9c929!8m2!3d-40.1257618!4d175.4174875!16s%2Fg%2F11fplmrdj2!19sChIJd0B0kSI7QG0RKcnZvkhYrgs","St Martins church, Greatford",,,Anglican church,"12 Willis Street, Bulls 4787, New Zealand","VCF8+MX Bulls, New Zealand",,,,https://lh5.googleusercontent.com/p/AF1QipPDsteKjxPouCqtzzygfEKbJExcoJUBs3loy5r2=w408-h272-k-no,false,-40.1258125,175.41743749999995,"https://www.google.com/maps/search/churches+near+North+Island,+New+Zealand/@-38.4231251,174.681506,7.5z/data=!4m2!2m1!6e1",2023-04-11T00:03:24.701Z,,,,,,,,,
https://www.google.com/maps/place/Christian+Community+Church+%7C+Palmerston+North/data=!4m7!3m6!1s0x6d404d2d840807af:0x621a4029530e9be2!8m2!3d-40.3575324!4d175.5993059!16s%2Fg%2F1tgdj5dt!19sChIJrwcIhC1NQG0R4psOUylAGmI,Christian Community Church | Palmerston North,5.0,1,Christian church,"54 Pascal Street, Takaro, Palmerston North 4410, New Zealand","JHRX+XP Palmerston North, New Zealand",http://www.cccpn.org.nz/,+64 6 357 8925,Closing soon,https://lh5.googleusercontent.com/p/AF1QipPP7wsLoBCQFv83XtuYzA8h1QLBHPyX3ZSwCPZ9=w560-h240-k-no,true,-40.3575625,175.59931250000005,"https://www.google.com/maps/search/churches+near+North+Island,+New+Zealand/@-38.4231251,174.681506,7.5z/data=!4m2!2m1!6e1",2023-04-11T00:03:29.633Z,9 AM–1 PM,9 AM–1 PM,9 AM–1 PM,9 AM–12 PM,Closed,9 AM–12 PM,Closed,,
https://www.google.com/maps/place/Presbyterian+Church/data=!4m7!3m6!1s0x6d6ecf9edb9f4045:0x3aefc57c11a75b8e!8m2!3d-38.4567495!4d176.7055527!16s%2Fg%2F1xpwjzqd!19sChIJRUCf257Pbm0RjlunEXzF7zo,Presbyterian Church,,,Presbyterian church,"6 Matai Street, Murupara 3025, New Zealand","GPV4+86 Murupara, New Zealand",https://www.presbyterian.org.nz/,+64 7 366 5665,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=k5GBWkcST1pkFf46CXY8XA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=246.76701&pitch=0&thumbfov=100,false,-38.45668750000001,176.70556249999998,"https://www.google.com/maps/search/churches+near+North+Island,+New+Zealand/@-38.4231251,174.681506,7.5z/data=!4m2!2m1!6e1",2023-04-11T00:03:34.484Z,,,,,,,,,
"https://www.google.com/maps/place/Tree+church/@-41.2909843,175.4806297,17z/data=!3m1!4b1!4m6!3m5!1s0x6d472f1bf147678d:0x1ae5b260e7189ed1!8m2!3d-41.2909843!4d175.4806297!16s%2Fg%2F11fjzkk70w",Tree church,,1,Church,"Tuturumuri 5782, New Zealand","PF5J+J7 Tuturumuri, New Zealand",https://www.martinboroughtreechurch.co.nz/,+64 6 306 9791,,,false,-41.2909375,175.4806875,"https://www.google.com/maps/search/churches+near+North+Island,+New+Zealand/@-38.4231251,174.681506,7.5z/data=!4m2!2m1!6e1",2023-04-11T00:03:41.501Z,,,,,,,,,
https://www.google.com/maps/place/St+Johns+church/data=!4m7!3m6!1s0x6d69b79595f561d3:0x6b94434ced1964c!8m2!3d-39.5828714!4d176.7604173!16s%2Fg%2F1yglpdgkb!19sChIJ02H1lZW3aW0RTJbRzjREuQY,St Johns church,5.0,2,Anglican church,"Taihape Road, Omahu 4175, New Zealand","CQ86+V5 Omahu, New Zealand",,,,https://lh5.googleusercontent.com/p/AF1QipNSaNqZ4Sb7eq0YyfsB3fTvugZF5y1T64m-uxJo=w408-h612-k-no,false,-39.5828125,176.76043750000002,"https://www.google.com/maps/search/churches+near+North+Island,+New+Zealand/@-38.4231251,174.681506,7.5z/data=!4m2!2m1!6e1",2023-04-11T00:03:45.715Z,,,,,,,,,
https://www.google.com/maps/place/LinkNZ/data=!4m7!3m6!1s0x6d15c18486588f43:0x9c822d1bb4eae606!8m2!3d-39.4541047!4d173.8554736!16s%2Fg%2F11hzvc3n49!19sChIJQ49YhoTBFW0RBubqtBstgpw,LinkNZ,,,Church,"64 Domett Street, Ōpunake 4616, New Zealand","GVW4+95 Ōpunake, New Zealand",http://www.linknz.org.nz/churches.html,+64 27 262 7526,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dODjSb4VGfZwOz6yzxD4ZQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=210.36253&pitch=0&thumbfov=100,false,-39.4540625,173.85543750000005,"https://www.google.com/maps/search/churches+near+North+Island,+New+Zealand/@-38.4231251,174.681506,7.5z/data=!4m2!2m1!6e1",2023-04-11T00:03:50.647Z,,,,,,,,,
https://www.google.com/maps/place/St+Michaels/data=!4m7!3m6!1s0x6d0d48654ae866b1:0xf5f438f4ae4bbae8!8m2!3d-36.8732437!4d174.7839803!16s%2Fg%2F11bzs32c42!19sChIJsWboSmVIDW0R6LpLrvQ49PU,St Michaels,4.8,161,Catholic church,"6 Beatrice Road, Remuera, Auckland 1050, New Zealand","4QGM+PH Auckland, New Zealand",https://remueracatholic.org.nz/,+64 9 520 1226,Closed today,https://lh5.googleusercontent.com/p/AF1QipMqEySJ1Sd-oPF3OL7GtrjRh3xsz-OfrFoxQYVN=w408-h379-k-no,false,-36.8731875,174.78393750000004,"https://www.google.com/maps/search/churches+near+North+Island,+New+Zealand/@-38.4231251,174.681506,7.5z/data=!4m2!2m1!6e1",2023-04-11T00:03:56.074Z,Closed,Open 24 hours,Closed,Open 24 hours,Closed,Open 24 hours,Closed,,
"https://www.google.com/maps/place/The+Hub+%7C+Dannevirke+Christian+Fellowship/@-40.2094447,176.0999069,17z/data=!3m1!4b1!4m6!3m5!1s0x6d41f2846869859d:0xb5135723b06e3746!8m2!3d-40.2094447!4d176.0999069!16s%2Fg%2F1tzlz4gg",The Hub | Dannevirke Christian Fellowship,,30,Church,"23 Gordon Street, Dannevirke 4930, New Zealand","Q3RX+6X Dannevirke, New Zealand",http://thehubdcf.org.nz/,+64 6 374 6209,,,false,-40.2094375,176.0999375,"https://www.google.com/maps/search/churches+near+North+Island,+New+Zealand/@-38.4231251,174.681506,7.5z/data=!4m2!2m1!6e1",2023-04-11T00:04:02.914Z,,,,,,,,,
https://www.google.com/maps/place/Anglican+Church+of+Raukokore/data=!4m7!3m6!1s0x6d65156b3f6230b7:0x55a3b686e8e69138!8m2!3d-37.6392392!4d177.8783849!16s%2Fg%2F11b75kt1vl!19sChIJtzBiP2sVZW0ROJHm6Ia2o1U,Anglican Church of Raukokore,4.7,59,Anglican church,"9948 State Highway 35, Waihau Bay 3199, New Zealand","9V6H+89 Waihau Bay, New Zealand",https://www.anglican.org.nz/,,,https://lh5.googleusercontent.com/p/AF1QipOHLhLCA5AT9fS5sFxo-4H0c002PnXA7aXJUyLG=w408-h544-k-no,false,-37.639187500000006,177.87843750000002,"https://www.google.com/maps/search/churches+near+North+Island,+New+Zealand/@-38.4231251,174.681506,7.5z/data=!4m2!2m1!6e1",2023-04-11T00:04:07.185Z,,,,,,,,,
https://www.google.com/maps/place/Wheriko+church/data=!4m7!3m6!1s0x6d40412bf06b94a3:0xd2aefcd0458a7a41!8m2!3d-40.2323279!4d175.3195845!16s%2Fg%2F11h88q5gdw!19sChIJo5Rr8CtBQG0RQXqKRdD8rtI,Wheriko church,4.0,2,Anglican church,"953 Parewanui Road, Parewanui 4894, New Zealand","Q899+3R Parewanui, New Zealand",,,,https://lh5.googleusercontent.com/p/AF1QipPtEvb7EVLnUgwDyYFGHbXY2pjvIKuC6Qo_wMl7=w408-h272-k-no,false,-40.232312500000006,175.31956250000002,"https://www.google.com/maps/search/churches+near+North+Island,+New+Zealand/@-38.4231251,174.681506,7.5z/data=!4m2!2m1!6e1",2023-04-11T00:04:12.113Z,,,,,,,,,
https://www.google.com/maps/place/Church+Directory+In+New+Zealand/data=!4m7!3m6!1s0x6d0d478e45d8ce55:0xdc5d9917e6d88410!8m2!3d-36.847314!4d174.7453683!16s%2Fg%2F11c30_byxf!19sChIJVc7YRY5HDW0REITY5heZXdw,Church Directory In New Zealand,5.0,1,Religious organization,"25/99 College Hill, Hill Fremans Bay, Auckland 1011, New Zealand","5P3W+34 Auckland, New Zealand",https://www.churchfinder.co.nz/,+64 800 222 765,,https://lh5.googleusercontent.com/p/AF1QipOyWtI_Q44_KVh0lv_vcnJTNly-tuCkGBrmHpYV=w408-h270-k-no,false,-36.84731250000001,174.7453125,"https://www.google.com/maps/search/churches+near+North+Island,+New+Zealand/@-38.4231251,174.681506,7.5z/data=!4m2!2m1!6e1",2023-04-11T00:04:17.388Z,,,,,,,,,
https://www.google.com/maps/place/Bridges/data=!4m7!3m6!1s0x6d6cfd7db54d5eeb:0x6497c2df013d20c7!8m2!3d-37.8949242!4d175.4682082!16s%2Fg%2F1tdnx2gz!19sChIJ615NtX39bG0RxyA9Ad_Cl2Q,Bridges,4.7,22,Church,"28 Duke Street, Cambridge 3434, New Zealand","4F49+27 Cambridge, New Zealand",http://www.bridgeschurch.co.nz/,+64 7 827 3833,Open now,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zpPpsW2RA-uJiz5Hx81szA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=301.84933&pitch=0&thumbfov=100,true,-37.8949375,175.4681875,"https://www.google.com/maps/search/churches+near+North+Island,+New+Zealand/@-38.4231251,174.681506,7.5z/data=!4m2!2m1!6e1",2023-04-11T00:04:22.282Z,9 AM–5 PM,9 AM–5 PM,9 AM–5 PM,9 AM–5 PM,Closed,10 AM–12 PM,9 AM–5 PM,,
https://www.google.com/maps/place/St+John%27s+Anglican+Church/data=!4m7!3m6!1s0x6d14d9fb696114d9:0x6cbeb20db3c16029!8m2!3d-39.1443436!4d174.7356555!16s%2Fg%2F11pwqp1pxg!19sChIJ2RRhafvZFG0RKWDBsw2yvmw,St John's Anglican Church,,,Church,"6021 Ohura Road, Whangamōmona 4396, New Zealand","VP4P+77 Whangamōmona, New Zealand",,,,https://lh5.googleusercontent.com/p/AF1QipM0X0QzVjZ7ygDEq77eycjAn5jNwWYG8k0pP8s=w408-h376-k-no,false,-39.1443125,174.73568750000004,"https://www.google.com/maps/search/churches+near+North+Island,+New+Zealand/@-38.4231251,174.681506,7.5z/data=!4m2!2m1!6e1",2023-04-11T00:04:27.100Z,,,,,,,,,
https://www.google.com/maps/place/All+Saints%27+Anglican+Church/data=!4m7!3m6!1s0x6d41b2d028a8ed95:0x58ca6ec11553cc66!8m2!3d-40.3583309!4d175.6107154!16s%2Fg%2F11bzv298kz!19sChIJle2oKNCyQW0RZsxTFcFuylg,All Saints' Anglican Church,4.6,36,Church,"338 Church Street, Palmerston North Central, Palmerston North 4410, New Zealand","JJR6+M7 Palmerston North, New Zealand",http://www.allsaintspn.org.nz/,+64 6 358 2203,,https://lh5.googleusercontent.com/p/AF1QipO6xrW1CFGUg3T4PXJQu_78D0iEbqqfVnOZKip9=w408-h544-k-no,false,-40.358312500000004,175.61068750000004,"https://www.google.com/maps/search/churches+near+North+Island,+New+Zealand/@-38.4231251,174.681506,7.5z/data=!4m2!2m1!6e1",2023-04-11T00:04:32.232Z,,,,,,,,,
https://www.google.com/maps/place/Maori+Anglican+Church/data=!4m7!3m6!1s0x6d6b6ac842f83cc1:0xa039a7913a2b5c16!8m2!3d-38.8895601!4d175.3296023!16s%2Fg%2F11gf629gpt!19sChIJwTz4Qshqa20RFlwrOpGnOaA,Maori Anglican Church,4.5,2,Anglican church,"252 Miro Street, Manunui 3924, New Zealand","486H+5R Manunui, New Zealand",https://www.anglican.org.nz/,,,https://lh5.googleusercontent.com/p/AF1QipMkfYiYen52hPumBhJPBfH222-x-QyjLo3uzyqM=w408-h612-k-no,false,-38.889562500000004,175.3295625,"https://www.google.com/maps/search/churches+near+North+Island,+New+Zealand/@-38.4231251,174.681506,7.5z/data=!4m2!2m1!6e1",2023-04-11T00:04:37.036Z,,,,,,,,,
https://www.google.com/maps/place/The+Church+of+Jesus+Christ+of+Latter-day+Saints/data=!4m7!3m6!1s0x6d64dd0de059be15:0x34f984f726ad64c2!8m2!3d-37.608487!4d178.3153096!16s%2Fg%2F11j4fc3zxz!19sChIJFb5Z4A3dZG0RwmStJveE-TQ,The Church of Jesus Christ of Latter-day Saints,,,Christian church,"4788 Te Araroa Road, Te Araroa 4087, New Zealand","98R8+J4 Te Araroa, New Zealand",https://local.churchofjesuschrist.org/nz/te-araroa-te-araroa/4788-te-araroa-road?y_source=1_MzAwNjE4NjAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+64 21 240 8196,Closed today,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pV9534y4NOR7ONtdPU5QFw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=37.524117&pitch=0&thumbfov=100,true,-37.6084375,178.3153125,"https://www.google.com/maps/search/churches+near+North+Island,+New+Zealand/@-38.4231251,174.681506,7.5z/data=!4m2!2m1!6e1",2023-04-11T00:04:42.260Z,Closed,Closed,Closed,Closed,Closed,10 AM–12 PM,Closed,,
https://www.google.com/maps/place/Cathedral+of+St+Patrick+%26+St+Joseph/data=!4m7!3m6!1s0x6d0d47fa7a7f679f:0xa2fee58c9f8f1c59!8m2!3d-36.846315!4d174.7627334!16s%2Fm%2F0b6l2dh!19sChIJn2d_evpHDW0RWRyPn4zl_qI,Cathedral of St Patrick & St Joseph,4.8,1245,Catholic church,"43 Wyndham Street, Auckland CBD, Auckland 1010, New Zealand","5Q37+F3 Auckland, New Zealand",http://www.stpatricks.org.nz/,+64 9 303 4509,,https://lh3.googleusercontent.com/gps-proxy/AE4_-5E0EekealVcLQ5HMKMwHIU-4QKiDHO_dsJS6jSwj0reWoOua4l5scr3VAH67ONjXNm6svMTQIlIRZQEpkDCqUE-l13zRpKVyKw1BPCSaznMtRwQY9Po0DUIC_AfVEsVaoY_F7EPflrAyCCyDSE6qhKO3m8cvWhTUUpJ1v3fR6sklyhwNbd-8a3k8Q=w408-h283-k-no,false,-36.8463125,174.76268750000003,"https://www.google.com/maps/search/churches+near+North+Island,+New+Zealand/@-38.4231251,174.681506,7.5z/data=!4m2!2m1!6e1",2023-04-11T00:04:47.621Z,,,,,,,,"Stately, full-service Catholic church featuring an ornate design with lots of stained glass.",
https://www.google.com/maps/place/St+Johns+Anglican+Church+Otakeho/data=!4m7!3m6!1s0x6d1596f323239bfd:0x3d82d241749af6ed!8m2!3d-39.5476498!4d174.0390161!16s%2Fg%2F11dxj0n546!19sChIJ_ZsjI_OWFW0R7faadEHSgj0,St Johns Anglican Church Otakeho,,,Anglican church,"4 Campbell Road, Otakeho 4678, New Zealand","F22Q+WJ Otakeho, New Zealand",,,,https://lh5.googleusercontent.com/p/AF1QipOr8oPm0mRg0cA1_4R8we1D0XEN0T6CLbg2NDb1=w408-h272-k-no,false,-39.5476875,174.03906250000006,"https://www.google.com/maps/search/churches+near+North+Island,+New+Zealand/@-38.4231251,174.681506,7.5z/data=!4m2!2m1!6e1",2023-04-11T00:04:52.303Z,,,,,,,,,
https://www.google.com/maps/place/St+Mathews+Church/data=!4m7!3m6!1s0x6d099d4afc256b67:0x65974f6531502cf2!8m2!3d-35.0172039!4d173.419361!16s%2Fg%2F11b6hvzldp!19sChIJZ2sl_EqdCW0R8ixQMWVPl2U,St Mathews Church,5.0,1,Church,"20 Parapara-Toatoa Road, Taipa 0483, New Zealand","XCM9+4P Taipa, New Zealand",,,,https://lh5.googleusercontent.com/p/AF1QipNrkOgl31ffFqMIyLCkwDeV1CvW4oEwbEgDFX8j=w408-h544-k-no,false,-35.0171875,173.4193125,"https://www.google.com/maps/search/churches+near+North+Island,+New+Zealand/@-38.4231251,174.681506,7.5z/data=!4m2!2m1!6e1",2023-04-11T00:04:57.250Z,,,,,,,,,
https://www.google.com/maps/place/Auckland+Unitarian+Church/data=!4m7!3m6!1s0x6d0d479546d7d207:0xc7bf9aac109f9364!8m2!3d-36.8587202!4d174.7515916!16s%2Fg%2F1tfdz0tl!19sChIJB9LXRpVHDW0RZJOfEKyav8c,Auckland Unitarian Church,4.4,17,Church,"1A Ponsonby Road, Grey Lynn, Auckland 1011, New Zealand","4QR2+GJ Auckland, New Zealand",https://aucklandunitarian.org.nz/,+64 9 378 0112,Closed today,https://lh5.googleusercontent.com/p/AF1QipOBlOL-FhYFdiW-YR-G8fm_2BdLKc-5nO4MtuRa=w408-h400-k-no,true,-36.8586875,174.75156250000003,"https://www.google.com/maps/search/churches+near+North+Island,+New+Zealand/@-38.4231251,174.681506,7.5z/data=!4m2!2m1!6e1",2023-04-11T00:05:02.521Z,Closed,Closed,Closed,Closed,Closed,10 AM–12:30 PM,Closed,,
https://www.google.com/maps/place/St+Benedict%27s+Parish+of+Newton-Auckland/data=!4m7!3m6!1s0x6d0d47c2895d202b:0xf3c63d09ec88d578!8m2!3d-36.8622092!4d174.7603688!16s%2Fg%2F11hzvd7pqq!19sChIJKyBdicJHDW0ReNWI7Ak9xvM,St Benedict's Parish of Newton-Auckland,,,Catholic church,"Saint Benedicts Street, Eden Terrace, Auckland 1010, New Zealand","4QQ6+44 Auckland, New Zealand",https://stbenedictsauckland.org.nz/contact/,+64 9 379 0624,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9mI2GWXXPB06kvAQ-UbXuA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=116.31766&pitch=0&thumbfov=100,false,-36.8621875,174.7603125,"https://www.google.com/maps/search/churches+near+North+Island,+New+Zealand/@-38.4231251,174.681506,7.5z/data=!4m2!2m1!6e1",2023-04-11T00:05:08.175Z,,,,,,,,,
